concessionaria;n_ai_ni;data_da_infracao;trecho;dispositivo_infringido;decisao;valor_da_penalidade;pagamento;data;status
MRS;NI/006/2014/GEAFI;15/01/2014;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
MRS;NI/009/2014/GEAFI;15/01/2014;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;206200;0;;SUSPENSO
MRS;NI/010/2014/GEAFI;15/01/2014;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;206200;0;;SUSPENSO
MRS;NI/011/2014/GEAFI;15/01/2014;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;206200;0;;SUSPENSO
MRS;NI/012/2014/GEAFI;15/01/2014;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;206200;0;;SUSPENSO
MRS;NI/051/URSP/2014;24/02/2014;Trecho Ferroviario Rio Grande da Serra - Paranapiacaba;Inciso IV, Art. 54, RTF;Multa;50000;42180;30/09/2015;ARQUIVADO-QUITADO
RMP;NI/052/URSP/2014;24/02/2014;Jundiai - Boa Vista Velha;Inciso IX, item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;268500;0;;SUSPENSO
MRS;NI/059/URSP/2014;13/03/2014;Mangaratiba a Itaquaquecetuba;Inciso I, Artigo 4º, RTF;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;AI/416/2014/COFER-URRS/GECOF/SUFER/ANTT;13/03/2014;Trecho Ferroviario Lages/SC - Roca Sales/RS;Item IX da Cláusula quarta do Contrato de Arrendamento;Multa;582549,36;0;;EM TRÂMITE
RMS;AI/413/URRS/2014;13/03/2014;Lages/SC a Roca Sales/RS;Artigo 4º, Inciso I RTF;Multa;50000;R$ 85,514,40;10/11/2016;ARQUIVADO-QUITADO
RMS;AI/414/URRS/2014;13/03/2014;Trecho Ferroviario Lages/SC - Roca Sales/RS;Inciso XIV - Item 9.1 da Cláusula 9ª do Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMS;AI/415/URRS/2014;13/03/2014;Trecho Ferroviario Lages/SC - Roca Sales/SC;Item X da Cláusula 4ª do Contrato de Arrendamento.;Multa;582549,36;0;;SUSPENSO
RMO;NI/056/URSP/2014;17/03/2014;Trecho Ferroviário de Indubrasil a Corumbá;Inciso XIV do Item 9.1 da Clausula Nona do Contrato de Concessão;Multa;0;0;;SUSPENSO
RMS;AI/516/URRS/2014;20/03/2014;Santa Maria a Cruz Alta;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;582549,36;0;;SUSPENSO
RMS;AI/517/URRS/2014;20/03/2014;Trecho Ferroviario Santa Maria/RS - Cruz Alta/RS;Item IX da Cláusula nona do Contrato de Concessão C/C Res. 2.748/2008;Multa;268500;0;;SUSPENSO
FCA;AI/009/URCE/2014;21/03/2014;Juazeiro a Alagoinhas a Ramal de Campo Formoso;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;206200;260394,62;01/02/2016;ARQUIVADO-QUITADO
FCA;AI/010/URMG/2014;21/03/2014;Juazeiro a Alagoinhas a Senhor do Bom Fim a Campo Formoso;Inciso XIV, Cláusula Nona, Item 9.1 do Contrato de Concessão;Multa;205800;205800;28/07/2015;ARQUIVADO-QUITADO
MRS;NI/057/URSP/2014;01/04/2014;Trecho Ferroviario Jacarei/SP - Mogi das Cruzes/SP;Inciso I, Artigo 4º, RTF;Cancelamento;0;43623;;ARQUIVADO-CANCELADO
FTL;AI/011/URCE/2014;17/04/2014;Trecho Ferroviario Patio de Aracapé/CE - Teresina/PI;Cláusula Nona, Item 9.1, Inciso XIV do Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMP;NI/061/URSP/2014;22/04/2014;Patio de Votuporanga;Inciso I, Art. 4º, RTF;Multa;50000;0;;SUSPENSO
RMP;NI/060/URSP/2014;22/04/2014;Patio de Votuporanga;Inciso I, Art. 4º, RTF;Multa;50000;0;;SUSPENSO
RMS;AI/417/URRS/2014;23/04/2014;São Francisco do Sul/SC - Mafra/SC;Inciso XIV - Item 9.1 da Cláusula 9ª do Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMP;NI/62/URSP/2014;25/04/2014;Itirapina - Triagem Paulista;Inciso I, Art. 4º, RTF;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;NI/071/URSP/2014;05/05/2014;Boa Vista Nova a Uberaba;Inciso I, Artigo 4°, RTF;Multa;50000;63264;01/02/2016;ARQUIVADO-QUITADO
RMS;AI/520/URRS/2014;08/05/2014;Rio Grande a Bagé;Inciso XIV, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/519/URRS/2014;08/05/2014;Rio Grande a Bagé;Inciso x, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;EM TRÂMITE
RMS;AI/521/URRS/2014;08/05/2014;Rio Grande a Bagé;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;584668,34;0;;EM TRÂMITE
RMS;AI/518/URRS/2014;08/05/2014;Rio Grande a Bagé;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;EM TRÂMITE
RMS;NI/009/2014/GPFER/SUFER;12/05/2014;NA;Inciso XIV do item 9.1 da Claúsula Nona do Contrato de Concessão;Multa;268500;0;;SUSPENSO
FNS;AI/002/URCE/2014;15/05/2014;Açailandia/MA a Porto Nacional/TO;Inciso XIV, Cláusula X, Item 11.2, Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;AI/462/URRS/2014;15/05/2014;Ourinhos/SP - Maringa/SC - Cianorte/SC.;Inciso XIV - Item 9.1 da Cláusula 9ª do Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMS;AI/465/URRS/2014;15/05/2014;Trecho ferroviario Ourinhos/SP - Maringa/SC - Cianorte/SC.;Artigo 4º, Inciso I do Regulamento dos Transportes Ferroviários ? RTF, aprovado pelo Decreto nº 1832/96.;Multa;50000;0;;EM TRÂMITE
RMS;AI/464/URRS/2014;15/05/2014;Trecho ferroviario Ourinhos/SP - Maringa/SC - Cianorte/SC.;Inciso X da Cláusula quarta do contrato de arrendamento.;Multa;584668,34;0;;SUSPENSO
RMS;AI/466/URRS/2014;15/05/2014;Ourinhos/SP - Maringa/SC - Cianorte/SC.;Item XII da Cláusula quarta do Contrato de Arrendamento.;Multa;584668,34;0;;EM TRÂMITE
RMS;AI/461/URRS/2014;15/05/2014;Ourinhos/SP - Maringa/SC - Cianorte/SC.;Inciso IX, Item 9.1 da Cláusula 9ª do Contrato de Concessão C/C Res. 2.748/2008.;Multa;268500;0;;EM TRÂMITE
RMS;AI/460/2014/COFER-URRS/GECOF/SUFER/ANTT;15/05/2014;Ourinhos a Londrina a Maringá;Cláusula Quarta, Inciso III, Contrato de Arrendamento;Multa;584668,34;0;;EM TRÂMITE
RMS;AI/463/2014/COFER-URRS/GECOF/SUFER/ANTT;15/05/2014;Trecho ferroviario Ourinhos/SP - Maringa/SC - Cianorte/SC.;Item IX da Cláusula quarta do Contrato de Arrenamento.;Multa;584668,34;0;;EM TRÂMITE
RMS;AI/467/URRS/2014;15/05/2014;Ourinhos a Maringa a Cianorte;Inciso I, Item 9.1, Cláusula Nona, Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/419/URRS/2014;23/05/2014;São Francisco do Sul/SC - Mafra/SC;Item IX da Cláusula quarta do Contrato de Arrenamento.;Multa;584668,34;0;;EM TRÂMITE
RMS;AI/418/URRS/2014;23/05/2014;Trecho Ferroviario São Francisco do Sul/SC - Mafra/SC;Artigo 4º, Inciso I do Regulamento dos Transportes Ferroviários ? RTF, aprovado pelo Decreto nº 1832/96.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;AI/420/URRS/2014;23/05/2014;Trecho Ferroviario São Francisco do Sul/SC - Mafra/SC;Item X da Cláusula 4ª do Contrato de Arrendamento.;Multa;584668,34;0;;SUSPENSO
RMO;NI/082/URSP/2014;25/05/2014;Bauru a Três Lagoas;Inciso XIV, Cláusula Nona, Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/522/URRS/2014;28/05/2014;Santa Maria a Cacequi e Cacequi a Bagé;Inciso XIV, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/523/URRS/2014;28/05/2014;Santa Maria a Cacequi e Cacequi a Bagé;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;AI/525/URRS/2014;28/05/2014;Santa Maria a Cacequi e Cacequi a Bagé;Item IX, Cláusula Quarta, Contrato de Arrendamento;Multa;584668,34;0;;EM TRÂMITE
RMP;NI/065/URSP/2014;02/06/2014;Canguera a Evangelista de Souza;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão. "Resolução ANTT nº 1431/2006".;Multa;352100;0;;EM TRÂMITE
RMP;NI/066/URSP/2014;04/06/2014;km 201, no trecho entre ZSP e ZRU.;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;352100;0;;SUSPENSO
RMS;AI/470/URRS/2014;05/06/2014;Eng. Bley a Rio Negro e km 103 Curitiba;Inciso XIV, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/474/2014/COFER-URRS/GECOF/SUFER/ANTT;05/06/2014;Eng. Bley - Rio Negro e Curitiba a Rio Branco do Sul;Cláusula Nona, Parágrafo 9.1, Inciso IX, Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMS;AI/469/2014/COFER-URRS/GECOF/SUFER/ANTT;05/06/2014;Curitiba a Rio Branco do Sul;Inciso x, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;AI/471/URRS/2014;05/06/2014;Eng. Bley a Rio Negro e km Curitiba a Rio Branco;Item IX, Cláusula Quarta, Contrato de Arrendamento;Multa;584668,34;0;;EM TRÂMITE
RMS;AI/472/URRS/2014;05/06/2014;Eng. Bley a Rio Negro e km Curitiba a Rio Branco;Inciso I, Art. 04, RTF;Multa;50000;0;;SUSPENSO
RMS;AI/473/URRS/2014;05/06/2014;Eng. Bley a Rio Negro e km Curitiba a Rio Branco;Inciso I, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FCA;AI/351/URMG/2014;09/06/2014;Eldorada a Ferrugem a Calafate a General Carneiro;Inciso IX,  Item 9.1 do Contrato de Concessão.;Multa;205800;320089,8;09/05/2015;ARQUIVADO-QUITADO
FCA;AI/352/URMG/2014;09/06/2014;Patio Gameleiras;Inciso III, Clásula Quarta do Contrato de Arrendamento;Multa;205800;0;;SUSPENSO
RMN;NI/069/URSP/2014;09/06/2014;Trecho ferroviário Marco inicial - Rondonópolis;Artigo 4º, inciso 1º do RTF, combinado com artigo 5º da Resolução 1.431/06;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMN;NI/070/URSP/2014;09/06/2014;Trecho ferroviário Marco inicial - Rondonópolis;Artigo 15º do RTF.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMO;NI/074/URSP/2014;10/06/2014;Trecho Ferroviario Mairinque - Bauru - Três Lagoas;Inciso IX, do Item 9.1,  da Cláusula Nona do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMP;NI/075/URSP/2014;30/06/2014;Jundiai - Boa Vista Velha;Inciso I, Art. 4º, RTF;Multa;50000;0;;SUSPENSO
RMS;AI/421/URRS/2014;01/07/2014;São Francisco do Sul a Mafra;Inciso I, Item 9.1, Cláusula Nona, Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMP;NI/076/URSP/2014;04/07/2014;Araraquara a Rio Preto Paulista;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
FCA;NI/018/2014/GEAFI;07/07/2014;N/A;Artigo 17, §1º, Dec. nº 1.832/96 c/c Cláusula 7ª, §1º, Contrato de Concessão;Multa;285400;0;;SUSPENSO
FCA;NI/021/2014/GEAFI;07/07/2014;N/A;Artigo 17, §1º, Dec. nº 1.832/96 c/c Cláusula 7ª, §1º, Contrato de Concessão;Multa;285400;0;;SUSPENSO
FCA;NI/025/2014/GEAFI;07/07/2014;N/A;Artigo 17, §1º, Dec. nº 1.832/96 c/c Cláusula 7ª, §1º, Contrato de Concessão;Multa;285400;0;;SUSPENSO
FCA;NI/015/2014/GEAFI;07/07/2014;N/A;Artigo 17, §1º, Dec. nº 1.832/96 c/c Cláusula 7ª, §1º, Contrato de Concessão;Multa;285400;0;;SUSPENSO
FCA;NI/024/2014/GEAFI;07/07/2014;N/A;Artigo 17, §1º, Dec. nº 1.832/96 c/c Cláusula 7ª, §1º, Contrato de Concessão;Multa;285400;0;;EM TRÂMITE
FCA;NI/028/2014/GEAFI;07/07/2014;N/A;Artigo 17, §1º, Dec. nº 1.832/96 c/c Cláusula 7ª, §1º, Contrato de Concessão;Multa;285400;0;;EM TRÂMITE
RMS;NI/077/2014/COFER/URSP;08/07/2014;Presidente Epitácio - Rubião Junior;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso XXIV;Multa;805500;0;;EM TRÂMITE
RMP;NI/078/URSP/2014;10/07/2014;Votuporanga-Rubinéia;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;352100;0;22/01/2020;ARQUIVADO-QUITADO
RMP;NI/079/URSP/2014;10/07/2014;Votuporanga-Rubinéia;Inciso I, Art. 4º, RTF;Multa;50000;0;20/01/2020;ARQUIVADO-QUITADO
VALE (EFVM);AI/256/2014/COFER-URMG/GECOF/SUFER/ANTT;11/07/2014;Ramal Desembargador Drumond - Piçarrão.;Inciso XIV Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FERROESTE;AI/073/GEFIC/2004;14/07/2014;Pátio de Guarapuava;Inciso XV, Item 9.1, Cláusula Nona, Contrato de Concessão, c/c Parágrafo 17º, Cláusula Décima-Terceira, Contrato de Subconcessão;Multa;101400;0;;EM TRÂMITE
FNS;NI/002/URCE/2014;15/07/2014;Porto Nacional/TO;Inciso IX, Clausula 10.1, Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;AI/257/URMG/2014;17/07/2014;Municipio Lavras;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;206200;0;;SUSPENSO
RMS;AI/422/URRS/2014;18/07/2014;Cruz Alta a Passo Fundo;Art. 4º, Inciso I, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/426/URRS/2014;18/07/2014;Cruz Alta a Passo Fundo;Cláusula Quarta, Inciso IX, Contrato de Arrendamento;Multa;583608,85;0;;EM TRÂMITE
RMS;AI/423/URRS/2014;18/07/2014;Cruz Alta a Passo Fundo;Cláusula Nona, Parágrafo 9.1, Inciso XXIV, Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;AI/424/COFER/URRS/2014;18/07/2014;Cruz Alta a Passo Fundo;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;583608,85;0;;SUSPENSO
RMS;AI/425/URRS/2014;18/07/2014;Cruz Alta a Passo Fundo;Inciso XIV, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/427/URRS/2014;18/07/2014;Cruz Alta a Passo Fundo;Cláusula Quarta, Inciso X, Contrato de Arrendamento;Multa;583608,85;0;;EM TRÂMITE
FCA;NI/080/URSP/2014;21/07/2014;Casa Branca a Uberaba;Inciso IX, Cláusula Nona, Item 9.1 do Contrato de Concessão.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;AI/013/URCE/2014;25/07/2014;Alagoinhas a Propriá;Inciso III, Clásula Quarta, Contrato de Arrendamento;Multa;205800;317926,43;31/03/2017;ARQUIVADO-QUITADO
FCA;AI/015/URCE/2014;25/07/2014;Alagoinhas a Propriá;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;205800;323379,3;26/05/2017;ARQUIVADO-QUITADO
RMS;AI/476/URRS/2014;31/07/2014;Harmonia a Joaquim Murtinho a Uvaranas;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Multa;583608,85;0;;EM TRÂMITE
RMS;AI/475/2014/COFER-URRS/GECOF/SUFER/ANTT;31/07/2014;Harmonia a Joaquim Murtinho a Uvaranas;Inciso XIV, Item 9.1, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMP;NI/081/URSP/2014;12/08/2014;Pátio de Votuporanga;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão. "Resolução ANTT nº 1431/2006".;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/528/URRS/2014;13/08/2014;Cruz Alta a Santa Rosa;Item IX, Cláusula Quarta, Contrato de Arrendamento;Multa;583608,85;0;;EM TRÂMITE
RMS;AI/527/2014/COFER-URRS/GECOF/SUFER/ANTT;13/08/2014;Cruz Alta a Santa Rosa;Inciso XIV, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
FCA;NI/031/2014/GEAFI;18/08/2014;N/A;Artigo 17, §1º, Dec. nº 1.832/96 c/c Cláusula 7ª, §1º, Contrato de Concessão;Multa;285400;0;;SUSPENSO
FCA;NI/034/2014/GEAFI;18/08/2014;N/A;Cláusula 7ª, § 1º, do Contrato de Cocnessão c/c Cláusula 9ª, Item 9.1, Inciso IX, do Contrato de Concessão;Multa;285400;0;;SUSPENSO
FCA;NI/036/2014/GEAFI;18/08/2014;N/A;Artigo 17, §1º, Dec. nº 1.832/96 c/c Cláusula 7ª, §1º, Contrato de Concessão;Multa;285400;0;;EM TRÂMITE
FCA;NI/039/2014/GEAFI;18/08/2014;N/A;Artigo 17, §1º, Dec. nº 1.832/96 c/c Cláusula 7ª, §1º, Contrato de Concessão;Multa;285400;0;;SUSPENSO
FCA;AI/627/URMG/2014;18/08/2014;São Feliz a Irapui;Inciso IV, Cláusula Quarta do Contrato de Arrendamento.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;AI/626/URMG/2014;19/08/2014;Ramal do Porto de Aratu;Inciso II Cláusula Quarta do Contrato de Arrendamento.;Multa;618600;0;;SUSPENSO
FCA;AI/628/URMG/2014;19/08/2014;São Felix a Irapui;Inciso I, Artigo 4°RTF;Multa;50000;81079,2;09/05/2017;ARQUIVADO-QUITADO
FCA;AI/353/URMG/2014;29/08/2014;São Felix a Monte Azul;Inciso XIV, Item 9.1 do Contrato de Concessão;Multa;205800;0;;EM TRÂMITE
FTL;AI/017/URCE/2014;05/09/2014;São Luis a Teresina a Ramal do Itaqui;Inciso IX, Cláusula Quarta do Contrato de Arrendamento;Multa;60420,08;0;;EM TRÂMITE
FTL;AI/018/URCE/2014;05/09/2014;São Luis a Teresina a Ramal do Itaqui;Cláusula Nona, Item 9.1, Inciso XIV do Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/2592501/2014/COFIS/URRS;07/09/2014;Morretes - PR;Decreto nº 1.832/1996, Anexo, art. 34;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMO;NI/083/URSP/2014;08/09/2014;Trecho Ferroviário Três Lagoas - Indubrasil;Inciso XIV do Item 9.1 da Clausula Nona do Contrato de Concessão;Multa;0;0;;EM TRÂMITE
RMO;NI/084/URSP/2014;08/09/2014;Trecho Ferroviário Três Lagoas - Indubrasil;Inciso I, art. 4º, RTF;Multa;0;0;;EM TRÂMITE
RMO;NI/085/URSP/2014;08/09/2014;Trecho Ferroviário Três Lagoas - Indubrasil;Inciso IX do Item 9.1 da Clausula Nona do Contrato de Concessão;Multa;0;0;;EM TRÂMITE
RMS;AI/529/2014/COFER-URRS/GECOF/SUFER/ANTT;17/09/2014;General Luz a Santa Maria;Cláusula Nona, Item 9.1, Inciso XIV, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/530/2014/COFER-URSP/GECOF/SUFER/ANTT;17/09/2014;General Luz a Santa Maria;Cláusula Quarta, Item X, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;NI/087/URSP/2014;22/09/2014;Três Rios a Bararão de Camargo;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Coincessão;Multa;205800;323379,3;26/05/2017;ARQUIVADO-QUITADO
RMO;NI/086/URSP/2014;24/09/2014;Ferroviario Bauru / Tres Lagoas;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso IX;Multa;0;0;;EM TRÂMITE
FTL;AI/031/2014/COFER-URCE/GECOF/SUFER/ANTT;01/10/2014;Patio de Engenheiro Jorge Lins a Patio de Arrojado;Inciso XIV, Item 9.1 do Contrato de Concessão.;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FTL;AI/76/URCE/2014;13/10/2014;Linha Tronco Sul Recife / Linha Lourenço de Albuquerque - Jaraguá;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso XIV;Multa;194100;0;;EM TRÂMITE
FTL;AI/077/URCE/2014;13/10/2014;Linha Tronco Sul Recife e Linha Lourenço de Albuquerque - Jaraguá;Inciso X, Cláusula Quarta do Contrato de Arrendamento;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMP;NI/089/URSP/2014;16/10/2014;ZAR-TMI;Inciso I, Art. 4º, RTF;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/482/URRS/2014;17/10/2014;Ramal Cará Cará/D. Ribas a Guarapuava;Cláusula Nona, Parágrafo 9.1, Inciso XIV, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/481/URRS/2014;17/10/2014;Ramal Cará Cará/D. Ribas a Guarapuava;Cláusula Quarta, Inciso X, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
RMS;AI/483/URRS/2014;17/10/2014;Ramal Cará Cará/D. Ribas a Guarapuava;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
RMS;AI/533/2014/COFER-URRS/GECOF/SUFER/ANTT;29/10/2014;Dilermando de Aguiar a Santiago e Entrocamento a Livramento;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/534/2014/COFER-URRS/GECOF/SUFER/ANTT;29/10/2014;Dilermando de Aguiar a Santiago e Entrocamento a Livramento;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FTL;AI/020/2014/COFER-URCE/GECOF/SUFER/ANTT;31/10/2014;Paula Cavalcanti a Macau;Inciso IX, Cláusula Quarta do Contrato de Arrendamento;Multa;60420,08;0;;EM TRÂMITE
FTL;AI/019/URCE/2014;31/10/2014;Paula Cavalcanti - Macau;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;194100;0;;EM TRÂMITE
RMS;AI/486/URRS/2014;07/11/2014;Apucarana a Uvaranas;Inciso I, Art. 4º, RTF;Multa;50000;0;;SUSPENSO
RMS;AI/485/2014/COFER-URRS/GECOF/SUFER;07/11/2014;Apucarana/Pr - Uvaranas/PR;Contrato de Concessão, Cláusula 9ª, Item 9.1, inciso XIV;Multa;268500;0;;EM TRÂMITE
MRS;NI/090/URSP/2014;12/11/2014;Jundiaí - Rio Grande da Serra;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão.;Advertência;0;43056;;ARQUIVADO-ADVERTIDO
RMS;AI/546/2014/COFER-URRS/GECOF/SUFER/ANTT;27/11/2014;Porto Alegre/RS a Roca Sales/RS Ramal de Corvo a Estrela/RS;Inciso XII da Cláusula Quarta do Contrato de Assentamento;Multa;268500;0;;EM TRÂMITE
RMS;AI/540/2014/COFER-URRS/GECOF/SUFER/ANTT;27/11/2014;Porto Alegre a roca Sales e Ramal de Corvo a Estrela;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;583608,85;0;;EM TRÂMITE
RMS;AI/545/2015/COFER-URRS/GECOF/SUFER/ANTT;27/11/2014;Porto Alegre/RS a Roca Sales/RS Ramal de Corvo a Estrela/RS;Inciso IX do Item 9.1 da Cláusula Nona do Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMS;AI/537/2014/COFER-URRS/GECOF/SUFER/ANTT;27/11/2014;Porto Alegre a Roca Sales e Ramal de Corvo a Estrela;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/538/2014/COFER-URRS/GECOF/SUFER/ANTT;27/11/2014;Porto Alegre / Roca Sales / Ramal de Corvo / Estrela;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMP;NI/095/URSP/2015;04/12/2014;Araraquara-Colômbia;Inciso XII, Clausula Quarta do Contrato de Arrendamento;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FTL;AI/022/URCE/2014;10/12/2014;Itabaiana a Cabedelo;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Advertência;0;0;;EM TRÂMITE
FTL;AI/021/URCE/2014;12/12/2014;Pátio de Cinco Pontas;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMO;NI/091/URSP/2015;02/01/2015;Trecho Ferroviário Três Lagoas - Indubrasil;Inciso XIV do Item 9.1 da Clausula Nona do Contrato de Concessão;Multa;241100;0;;EM TRÂMITE
RMS;NI/093/2015/COFER-URSP/GECOF/SUFER/ANTT;21/01/2015;Rubião Junior a Presidente Epitácio;Inciso XXIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;805500;0;;EM TRÂMITE
RMS;NI/94/2015/COFER/URSP;21/01/2015;Presidente Epitácio - Rubião Junior.;RTF, artigo 4º, inciso I;Multa;50000;0;;EM TRÂMITE
RMO;NI/001/2015/GEAFI;22/01/2015;N/A;Cláusula 1ª, §§ 2º e 3º c/c Cláusula Nona, Item 9.1, inciso IX, Contrato de Concessão;Advertência;0;0;;SUSPENSO
RMO;AI/097/URSP/2015;19/02/2015;Bauru a Três Lagoas;Inciso I, Art. 4º, Decreto nº 1.832/1996.;Multa;50000;0;;EM TRÂMITE
RMP;NI/113/URSP/2015;26/02/2015;Ramal de Cajati;Inciso XIV do item 9.1 da Cláusula Nona do Contrato de Concessão;Multa;461004,53;0;13/01/2020;ARQUIVADO-QUITADO
RMP;NI/111/2015/URSP;26/02/2015;Ramal de Cajati;Decreto nº 1.832/2006, Anexo, art. 4, inc. I;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMP;NI/112/2015/URSP;26/02/2015;Ramal de Cajati;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso X;Multa;352100;461004,53;13/01/2020;ARQUIVADO-QUITADO
RMP;NI/113/2015/URSP;26/02/2015;Ramal de Cajati;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso XIV;Multa;352100;461004,53;13/01/2020;ARQUIVADO-QUITADO
